epoch,step,test_acc,test_loss,train_loss,val_acc,val_loss
0,709,,,0.31601107120513916,,
0,719,,,0.6310254335403442,,
0,729,,,0.45598089694976807,,
0,739,,,0.5897448062896729,,
0,749,,,0.34524697065353394,,
0,759,,,0.613442063331604,,
0,769,,,0.3866276443004608,,
0,779,,,0.5530273914337158,,
0,789,,,0.36293795704841614,,
0,799,,,0.6445021629333496,,
0,809,,,0.36226558685302734,,
0,819,,,0.37693071365356445,,
0,829,,,0.6041126251220703,,
0,839,,,0.42058321833610535,,
0,849,,,0.3652033805847168,,
0,859,,,0.30633559823036194,,
0,869,,,0.2698897421360016,,
0,879,,,0.25983572006225586,,
0,889,,,0.715839684009552,,
0,899,,,0.3515244424343109,,
0,909,,,0.3869231641292572,,
0,919,,,0.47719016671180725,,
0,929,,,0.8666741251945496,,
0,939,,,0.5580317974090576,,
0,949,,,0.48090460896492004,,
0,959,,,0.2943265438079834,,
0,969,,,0.23440974950790405,,
0,979,,,0.42532163858413696,,
0,989,,,0.6544808745384216,,
0,999,,,0.4405745565891266,,
0,1009,,,0.5189985632896423,,
0,1019,,,0.334166944026947,,
0,1029,,,0.3449910879135132,,
0,1039,,,0.37179404497146606,,
0,1049,,,0.45829012989997864,,
0,1059,,,0.587029755115509,,
0,1069,,,0.3468719720840454,,
0,1079,,,0.3325609266757965,,
0,1089,,,0.27750423550605774,,
0,1099,,,0.34626832604408264,,
0,1109,,,0.3104965388774872,,
0,1119,,,0.4879876971244812,,
0,1129,,,0.36394596099853516,,
0,1139,,,0.2718959450721741,,
0,1149,,,0.438995897769928,,
0,1159,,,0.3253854513168335,,
0,1169,,,0.5306991934776306,,
0,1179,,,0.753512442111969,,
0,1189,,,0.3884108066558838,,
0,1199,,,0.25676605105400085,,
0,1209,,,0.5280225872993469,,
0,1219,,,0.2928197383880615,,
0,1229,,,0.2736859917640686,,
0,1239,,,0.30867671966552734,,
0,1249,,,0.3737299144268036,,
0,1259,,,0.4829862117767334,,
0,1269,,,0.3383778929710388,,
0,1279,,,0.1699201911687851,,
0,1289,,,0.29163867235183716,,
0,1299,,,0.27738115191459656,,
0,1309,,,0.3257434666156769,,
0,1319,,,0.291912317276001,,
0,1329,,,0.4955313801765442,,
0,1339,,,0.3278726041316986,,
0,1349,,,0.28517499566078186,,
0,1359,,,0.34505438804626465,,
0,1369,,,0.22665132582187653,,
0,1379,,,0.36432507634162903,,
0,1389,,,0.5050588250160217,,
0,1399,,,0.4225921332836151,,
0,1409,,,0.3513549268245697,,
0,1419,,,0.3857620060443878,,
0,1429,,,0.38052675127983093,,
0,1439,,,0.2626972198486328,,
0,1449,,,0.316142737865448,,
0,1459,,,0.5533116459846497,,
0,1469,,,0.3510001599788666,,
0,1479,,,0.5022658109664917,,
0,1489,,,0.4514688551425934,,
0,1499,,,0.41435614228248596,,
0,1509,,,0.28492191433906555,,
0,1519,,,0.3743646442890167,,
0,1529,,,0.18369491398334503,,
0,1539,,,0.28209200501441956,,
0,1549,,,0.4727116525173187,,
0,1559,,,0.1968275010585785,,
0,1569,,,0.29812857508659363,,
0,1579,,,0.36218225955963135,,
0,1589,,,0.28230801224708557,,
0,1599,,,0.4040084481239319,,
0,1609,,,0.25130367279052734,,
0,1619,,,0.341041624546051,,
0,1629,,,0.5178551077842712,,
0,1639,,,0.23752710223197937,,
0,1649,,,0.3442860543727875,,
0,1659,,,0.27075445652008057,,
0,1669,,,0.3116213381290436,,
0,1679,,,0.18093042075634003,,
0,1689,,,0.1835966855287552,,
0,1699,,,0.1980985552072525,,
0,1709,,,0.27481508255004883,,
0,1719,,,0.32639777660369873,,
0,1729,,,0.3572337329387665,,
0,1739,,,0.37280336022377014,,
0,1749,,,0.5845988988876343,,
0,1759,,,0.5162914395332336,,
0,1769,,,0.21340131759643555,,
0,1779,,,0.36213845014572144,,
0,1789,,,0.30823731422424316,,
0,1799,,,0.36215049028396606,,
0,1809,,,0.48855045437812805,,
0,1819,,,0.2728957235813141,,
0,1829,,,0.33027586340904236,,
0,1839,,,0.6917502284049988,,
0,1849,,,0.32189714908599854,,
0,1859,,,0.20123472809791565,,
0,1869,,,0.2995658218860626,,
0,1879,,,0.23483625054359436,,
0,1889,,,0.2468356192111969,,
0,1890,,,,0.5692387819290161,0.8641801476478577
1,1899,,,0.23584966361522675,,
1,1909,,,0.3503250479698181,,
1,1919,,,0.19759131968021393,,
1,1929,,,0.18994587659835815,,
1,1939,,,0.2086402326822281,,
1,1949,,,0.3275144100189209,,
1,1959,,,0.2531143128871918,,
1,1969,,,0.2813706398010254,,
1,1979,,,0.19482138752937317,,
1,1989,,,0.4749302268028259,,
1,1999,,,0.3570171296596527,,
1,2009,,,0.45583006739616394,,
1,2019,,,0.347702294588089,,
1,2029,,,0.25627845525741577,,
1,2039,,,0.3124527037143707,,
1,2049,,,0.32064151763916016,,
1,2059,,,0.3206993043422699,,
1,2069,,,0.199198380112648,,
1,2079,,,0.3828492760658264,,
1,2089,,,0.1984684318304062,,
1,2099,,,0.20678511261940002,,
1,2109,,,0.16755643486976624,,
1,2119,,,0.41791242361068726,,
1,2129,,,0.21867576241493225,,
1,2139,,,0.12539148330688477,,
1,2149,,,0.326580286026001,,
1,2159,,,0.21936291456222534,,
1,2169,,,0.4174606502056122,,
1,2179,,,0.11657536774873734,,
1,2189,,,0.37901827692985535,,
1,2199,,,0.2941485643386841,,
1,2209,,,0.5713766813278198,,
1,2219,,,0.24819254875183105,,
1,2229,,,0.21238486468791962,,
1,2239,,,0.23523098230361938,,
1,2249,,,0.2587248384952545,,
1,2259,,,0.5493161678314209,,
1,2269,,,0.2645306885242462,,
1,2279,,,0.26623889803886414,,
1,2289,,,0.14329233765602112,,
1,2299,,,0.2667538523674011,,
1,2309,,,0.23545917868614197,,
1,2319,,,0.18618327379226685,,
1,2329,,,0.2684642970561981,,
1,2339,,,0.5192872881889343,,
1,2349,,,0.37192827463150024,,
1,2359,,,0.25523293018341064,,
1,2369,,,0.19420291483402252,,
1,2379,,,0.15287871658802032,,
1,2389,,,0.24111802875995636,,
1,2399,,,0.35978373885154724,,
1,2409,,,0.3099652826786041,,
1,2419,,,0.17341043055057526,,
1,2429,,,0.2683711647987366,,
1,2439,,,0.46440112590789795,,
1,2449,,,0.35012245178222656,,
1,2459,,,0.326707661151886,,
1,2469,,,0.15387387573719025,,
1,2479,,,0.23739731311798096,,
1,2489,,,0.19666074216365814,,
1,2499,,,0.2922128736972809,,
1,2509,,,0.118080735206604,,
1,2519,,,0.15789107978343964,,
1,2529,,,0.1266624629497528,,
1,2539,,,0.4321692883968353,,
1,2549,,,0.19736024737358093,,
1,2559,,,0.20321936905384064,,
1,2569,,,0.21418319642543793,,
1,2579,,,0.5687202215194702,,
1,2589,,,0.19734473526477814,,
1,2599,,,0.16116440296173096,,
1,2609,,,0.23176828026771545,,
1,2619,,,0.3370504379272461,,
1,2629,,,0.3883703649044037,,
1,2639,,,0.179682195186615,,
1,2649,,,0.18142372369766235,,
1,2659,,,0.21386320888996124,,
1,2669,,,0.5654997825622559,,
1,2679,,,0.7005395889282227,,
1,2689,,,0.2505687177181244,,
1,2699,,,0.31526896357536316,,
1,2709,,,0.47040364146232605,,
1,2719,,,0.1726820319890976,,
1,2729,,,0.4824482798576355,,
1,2739,,,0.1342732161283493,,
1,2749,,,0.39769983291625977,,
1,2759,,,0.44772180914878845,,
1,2769,,,0.6145895719528198,,
1,2779,,,0.1688431352376938,,
1,2789,,,0.11536210775375366,,
1,2799,,,0.4355640709400177,,
1,2809,,,0.3419501483440399,,
1,2819,,,0.13956137001514435,,
1,2829,,,0.28947892785072327,,
1,2839,,,0.3432961404323578,,
1,2849,,,0.12585483491420746,,
1,2859,,,0.5880804061889648,,
1,2869,,,0.1638338267803192,,
1,2879,,,0.3997671902179718,,
1,2889,,,0.43389588594436646,,
1,2899,,,0.35520249605178833,,
1,2909,,,0.0913807824254036,,
1,2919,,,0.2341030389070511,,
1,2929,,,0.1559455394744873,,
1,2939,,,0.14108897745609283,,
1,2949,,,0.05922051891684532,,
1,2959,,,0.2366051971912384,,
1,2969,,,0.29077640175819397,,
1,2979,,,0.34891894459724426,,
1,2989,,,0.28145453333854675,,
1,2999,,,0.1883692443370819,,
1,3009,,,0.27502965927124023,,
1,3019,,,0.2877713739871979,,
1,3029,,,0.12678545713424683,,
1,3039,,,0.2226707935333252,,
1,3049,,,0.2723396420478821,,
1,3059,,,0.2299783080816269,,
1,3069,,,0.18554453551769257,,
1,3079,,,0.17772410809993744,,
1,3089,,,0.19389104843139648,,
1,3099,,,0.30734783411026,,
1,3109,,,0.3428710699081421,,
1,3119,,,0.18597957491874695,,
1,3129,,,0.5163400173187256,,
1,3139,,,0.13491514325141907,,
1,3149,,,0.11670002341270447,,
1,3159,,,0.1477130502462387,,
1,3169,,,0.17595486342906952,,
1,3179,,,0.13039979338645935,,
1,3189,,,0.2584684491157532,,
1,3199,,,0.1750047355890274,,
1,3209,,,0.3648470640182495,,
1,3219,,,0.22548286616802216,,
1,3229,,,0.1771438717842102,,
1,3239,,,0.15282510221004486,,
1,3249,,,0.1653130203485489,,
1,3259,,,0.30198001861572266,,
1,3269,,,0.30717751383781433,,
1,3279,,,0.13713905215263367,,
1,3289,,,0.14485915005207062,,
1,3299,,,0.12442820519208908,,
1,3309,,,0.13877104222774506,,
1,3319,,,0.15877193212509155,,
1,3329,,,0.10946141928434372,,
1,3339,,,0.13877753913402557,,
1,3349,,,0.09951841086149216,,
1,3359,,,0.13262619078159332,,
1,3369,,,0.09340129792690277,,
1,3379,,,0.19777987897396088,,
1,3389,,,0.2164689004421234,,
1,3399,,,0.24888300895690918,,
1,3409,,,0.21735987067222595,,
1,3419,,,0.2447717934846878,,
1,3429,,,0.2200409322977066,,
1,3439,,,0.22409740090370178,,
1,3449,,,0.10439106076955795,,
1,3459,,,0.21323376893997192,,
1,3469,,,0.11457559466362,,
1,3479,,,0.4828382730484009,,
1,3489,,,0.23981641232967377,,
1,3499,,,0.19354473054409027,,
1,3509,,,0.18120130896568298,,
1,3519,,,0.23394234478473663,,
1,3529,,,0.2567816376686096,,
1,3539,,,0.055079370737075806,,
1,3549,,,0.19035294651985168,,
1,3559,,,0.18677854537963867,,
1,3569,,,0.1470092386007309,,
1,3579,,,0.43168655037879944,,
1,3589,,,0.19424134492874146,,
1,3599,,,0.2775443196296692,,
1,3609,,,0.25128310918807983,,
1,3619,,,0.1402204930782318,,
1,3629,,,0.2678197920322418,,
1,3639,,,0.395761102437973,,
1,3649,,,0.10929923504590988,,
1,3659,,,0.10708875209093094,,
1,3669,,,0.16947515308856964,,
1,3679,,,0.24186767637729645,,
1,3689,,,0.2527848184108734,,
1,3699,,,0.23726952075958252,,
1,3709,,,0.16776248812675476,,
1,3719,,,0.32095539569854736,,
1,3729,,,0.1467079520225525,,
1,3739,,,0.34769561886787415,,
1,3749,,,0.18183225393295288,,
1,3759,,,0.18854661285877228,,
1,3769,,,0.20700588822364807,,
1,3779,,,0.22793863713741302,,
1,3781,,,,0.592549741268158,0.6550591588020325
2,3789,,,0.17904753983020782,,
2,3799,,,0.11389017105102539,,
2,3809,,,0.20928920805454254,,
2,3819,,,0.4406033754348755,,
2,3829,,,0.20241349935531616,,
2,3839,,,0.17862148582935333,,
2,3849,,,0.15670429170131683,,
2,3859,,,0.19573447108268738,,
2,3869,,,0.1122225672006607,,
2,3879,,,0.2724253237247467,,
2,3889,,,0.2553653419017792,,
2,3899,,,0.3914561867713928,,
2,3909,,,0.20234380662441254,,
2,3919,,,0.10847204923629761,,
2,3929,,,0.23678559064865112,,
2,3939,,,0.40388715267181396,,
2,3949,,,0.1534550040960312,,
2,3959,,,0.23003339767456055,,
2,3969,,,0.2062278538942337,,
2,3979,,,0.22000189125537872,,
2,3989,,,0.14621321856975555,,
2,3999,,,0.18489940464496613,,
2,4009,,,0.2846890687942505,,
2,4019,,,0.15764927864074707,,
2,4029,,,0.15470680594444275,,
2,4039,,,0.2658214271068573,,
2,4049,,,0.2796723246574402,,
2,4059,,,0.18126919865608215,,
2,4069,,,0.10818284004926682,,
2,4079,,,0.28702980279922485,,
2,4089,,,0.21856176853179932,,
2,4099,,,0.42218223214149475,,
2,4109,,,0.11860193312168121,,
2,4119,,,0.29075708985328674,,
2,4129,,,0.5171031951904297,,
2,4139,,,0.15253771841526031,,
2,4149,,,0.15850917994976044,,
2,4159,,,0.19842641055583954,,
2,4169,,,0.39832863211631775,,
2,4179,,,0.3531000018119812,,
2,4189,,,0.2218695431947708,,
2,4199,,,0.11930643767118454,,
2,4209,,,0.11921952664852142,,
2,4219,,,0.056725744158029556,,
2,4229,,,0.24750205874443054,,
2,4239,,,0.41802650690078735,,
2,4249,,,0.23590748012065887,,
2,4259,,,0.2405601441860199,,
2,4269,,,0.30983680486679077,,
2,4279,,,0.09841428697109222,,
2,4289,,,0.330098956823349,,
2,4299,,,0.160052090883255,,
2,4309,,,0.10480185598134995,,
2,4319,,,0.24938276410102844,,
2,4329,,,0.15112631022930145,,
2,4339,,,0.12755705416202545,,
2,4349,,,0.15488159656524658,,
2,4359,,,0.06867765635251999,,
2,4369,,,0.14010527729988098,,
2,4379,,,0.15471625328063965,,
2,4389,,,0.09042029082775116,,
2,4399,,,0.2478303611278534,,
2,4409,,,0.0799679234623909,,
2,4419,,,0.19973836839199066,,
2,4429,,,0.1754586398601532,,
2,4439,,,0.18488650023937225,,
2,4449,,,0.1848195642232895,,
2,4459,,,0.15717223286628723,,
2,4469,,,0.4206663966178894,,
2,4479,,,0.2532213032245636,,
2,4489,,,0.14920012652873993,,
2,4499,,,0.13255195319652557,,
2,4509,,,0.1864893138408661,,
2,4519,,,0.07825463265180588,,
2,4529,,,0.20382322371006012,,
2,4539,,,0.29564833641052246,,
2,4549,,,0.24952158331871033,,
2,4559,,,0.09269393235445023,,
2,4569,,,0.1959594190120697,,
2,4579,,,0.29051661491394043,,
2,4589,,,0.1887514889240265,,
2,4599,,,0.26220643520355225,,
2,4609,,,0.20352047681808472,,
2,4619,,,0.08716032654047012,,
2,4629,,,0.10247236490249634,,
2,4639,,,0.18176154792308807,,
2,4649,,,0.2827841639518738,,
2,4659,,,0.39933472871780396,,
2,4669,,,0.09896601736545563,,
2,4679,,,0.3049487769603729,,
2,4689,,,0.11599715054035187,,
2,4699,,,0.12601929903030396,,
2,4709,,,0.5124497413635254,,
2,4719,,,0.1098160445690155,,
2,4729,,,0.37560293078422546,,
2,4739,,,0.15344929695129395,,
2,4749,,,0.24638181924819946,,
2,4759,,,0.13988842070102692,,
2,4769,,,0.20461240410804749,,
2,4779,,,0.14096105098724365,,
2,4789,,,0.14605961740016937,,
2,4799,,,0.27348756790161133,,
2,4809,,,0.17543670535087585,,
2,4819,,,0.16102473437786102,,
2,4829,,,0.18639373779296875,,
2,4839,,,0.388519823551178,,
2,4849,,,0.17743074893951416,,
2,4859,,,0.16088390350341797,,
2,4869,,,0.2037007361650467,,
2,4879,,,0.12982165813446045,,
2,4889,,,0.0887443795800209,,
2,4899,,,0.1392233520746231,,
2,4909,,,0.1329910010099411,,
2,4919,,,0.07681634277105331,,
2,4929,,,0.25403642654418945,,
2,4939,,,0.1850530356168747,,
2,4949,,,0.12151161581277847,,
2,4959,,,0.3573208749294281,,
2,4969,,,0.2589450776576996,,
2,4979,,,0.27031779289245605,,
2,4989,,,0.19615782797336578,,
2,4999,,,0.15440954267978668,,
2,5009,,,0.3736054599285126,,
2,5019,,,0.14251865446567535,,
2,5029,,,0.3295160233974457,,
2,5039,,,0.13055917620658875,,
2,5049,,,0.2447095364332199,,
2,5059,,,0.11376118659973145,,
2,5069,,,0.10971827805042267,,
2,5079,,,0.22558368742465973,,
2,5089,,,0.6213338375091553,,
2,5099,,,0.1387806385755539,,
2,5109,,,0.2178696095943451,,
2,5119,,,0.23756000399589539,,
2,5129,,,0.24997389316558838,,
2,5139,,,0.2109001874923706,,
2,5149,,,0.1703258901834488,,
2,5159,,,0.15160250663757324,,
2,5169,,,0.23029915988445282,,
2,5179,,,0.13001331686973572,,
2,5189,,,0.11021333187818527,,
2,5199,,,0.07662045955657959,,
2,5209,,,0.35268494486808777,,
2,5219,,,0.2577063739299774,,
2,5229,,,0.18985618650913239,,
2,5239,,,0.11960449814796448,,
2,5249,,,0.10605446249246597,,
2,5259,,,0.2021551877260208,,
2,5269,,,0.11479570716619492,,
2,5279,,,0.24018986523151398,,
2,5289,,,0.25763094425201416,,
2,5299,,,0.23828524351119995,,
2,5309,,,0.3061375916004181,,
2,5319,,,0.09168116748332977,,
2,5329,,,0.1307208389043808,,
2,5339,,,0.268099844455719,,
2,5349,,,0.17243991792201996,,
2,5359,,,0.13187634944915771,,
2,5369,,,0.08706926554441452,,
2,5379,,,0.2670272886753082,,
2,5389,,,0.22487610578536987,,
2,5399,,,0.09997452050447464,,
2,5409,,,0.17234675586223602,,
2,5419,,,0.08283552527427673,,
2,5429,,,0.2398504912853241,,
2,5439,,,0.15059134364128113,,
2,5449,,,0.1139105036854744,,
2,5459,,,0.40178465843200684,,
2,5469,,,0.09485415369272232,,
2,5479,,,0.07262274622917175,,
2,5489,,,0.11379373073577881,,
2,5499,,,0.0608079768717289,,
2,5509,,,0.11385082453489304,,
2,5519,,,0.1734323501586914,,
2,5529,,,0.11339069157838821,,
2,5539,,,0.30958858132362366,,
2,5549,,,0.26889631152153015,,
2,5559,,,0.07655828446149826,,
2,5569,,,0.085744209587574,,
2,5579,,,0.2477826327085495,,
2,5589,,,0.0626903772354126,,
2,5599,,,0.09020572900772095,,
2,5609,,,0.07532922178506851,,
2,5619,,,0.24548253417015076,,
2,5629,,,0.10791359841823578,,
2,5639,,,0.09145350009202957,,
2,5649,,,0.11210881173610687,,
2,5659,,,0.1619350165128708,,
2,5669,,,0.17148259282112122,,
2,5672,,,,0.6295696496963501,1.0239909887313843
3,5673,0.6315363049507141,0.9783478379249573,,,
