epoch,step,train_loss,val_acc,val_loss
0,9,1.0839661359786987,,
0,19,0.9264901280403137,,
0,29,0.9020429253578186,,
0,39,0.7381618618965149,,
0,49,0.715713620185852,,
0,59,0.5575985908508301,,
0,69,0.6906206011772156,,
0,79,0.7103744149208069,,
0,89,0.4556981325149536,,
0,99,0.4233437180519104,,
0,109,0.4577583372592926,,
0,119,0.5149425864219666,,
0,129,0.6524561047554016,,
0,139,0.7865873575210571,,
0,149,0.5057216882705688,,
0,159,0.46652951836586,,
0,169,0.7396664619445801,,
0,179,0.4891325533390045,,
0,189,0.48229798674583435,,
0,199,0.5939943194389343,,
0,209,0.5485846996307373,,
0,219,0.5550722479820251,,
0,229,0.7065982818603516,,
0,239,0.566304087638855,,
0,249,0.544155478477478,,
0,259,0.5917292833328247,,
0,269,0.4515126645565033,,
0,279,0.35170820355415344,,
0,289,0.38423141837120056,,
0,299,0.3743606209754944,,
0,309,0.7122378349304199,,
0,319,0.32178229093551636,,
0,329,0.4479859471321106,,
0,339,0.5105212926864624,,
0,349,0.640415370464325,,
0,359,0.5839685201644897,,
0,369,0.28565162420272827,,
0,379,0.3796536922454834,,
0,389,0.5782694220542908,,
0,399,0.6533332467079163,,
0,409,0.3411092460155487,,
0,419,0.6155138611793518,,
0,429,0.34088096022605896,,
0,439,0.3839755356311798,,
0,449,0.612436056137085,,
0,459,0.45002859830856323,,
0,469,0.3180218040943146,,
0,479,0.5293744206428528,,
0,489,0.3277117908000946,,
0,499,0.5323275923728943,,
0,509,0.37794315814971924,,
0,519,0.4989529848098755,,
0,529,0.3042236864566803,,
0,539,0.5677654147148132,,
0,549,0.5291191339492798,,
0,559,0.494743287563324,,
0,569,0.5202265977859497,,
0,579,0.3370553255081177,,
0,589,0.48506978154182434,,
0,599,0.558076798915863,,
0,609,0.37522029876708984,,
0,619,0.3806300163269043,,
0,629,0.396696537733078,,
0,639,0.40097856521606445,,
0,649,0.5029849410057068,,
0,659,0.37105250358581543,,
0,669,0.31221553683280945,,
0,679,0.5795890688896179,,
0,689,0.39331984519958496,,
0,699,0.34899288415908813,,
0,709,0.40416857600212097,,
0,719,0.40844017267227173,,
0,729,0.8483564257621765,,
0,739,0.4732951521873474,,
0,749,0.38153719902038574,,
0,759,0.46754172444343567,,
0,769,0.5241340398788452,,
0,779,0.3683128356933594,,
0,789,0.3938452899456024,,
0,799,0.7498849034309387,,
0,809,0.3723723590373993,,
0,819,0.3034936189651489,,
0,829,0.2994787096977234,,
0,839,0.4812004864215851,,
0,849,0.39979857206344604,,
0,859,0.5348044633865356,,
0,869,0.3197113573551178,,
0,879,0.4552513062953949,,
0,889,0.3749222457408905,,
0,899,0.3785969614982605,,
0,909,0.4906247556209564,,
0,919,0.4339252710342407,,
0,929,0.7270378470420837,,
0,939,0.2921701967716217,,
0,949,0.49392184615135193,,
0,959,0.27580857276916504,,
0,969,0.1622607558965683,,
0,979,0.27752307057380676,,
0,989,0.44375038146972656,,
0,999,0.3075275123119354,,
0,1009,0.21799388527870178,,
0,1019,0.6849772334098816,,
0,1029,0.1435949057340622,,
0,1039,0.2285262644290924,,
0,1049,0.43254712224006653,,
0,1059,0.45267510414123535,,
0,1069,0.3082888722419739,,
0,1079,0.4142514169216156,,
0,1089,0.43381279706954956,,
0,1099,0.3191448152065277,,
0,1109,0.36031821370124817,,
0,1119,0.29288387298583984,,
0,1129,0.4210175573825836,,
0,1139,0.2531678378582001,,
0,1149,0.2705211937427521,,
0,1159,0.37833747267723083,,
0,1169,0.27756598591804504,,
0,1179,0.21109804511070251,,
0,1189,0.33804580569267273,,
0,1199,0.618552565574646,,
0,1209,0.6707590222358704,,
0,1219,0.5934687852859497,,
0,1229,0.33563652634620667,,
0,1239,0.5840867161750793,,
0,1249,0.2721734941005707,,
0,1259,0.4110783338546753,,
0,1269,0.4030855894088745,,
0,1279,0.20194165408611298,,
0,1289,0.5581934452056885,,
0,1299,0.21022847294807434,,
0,1309,0.17108415067195892,,
0,1319,0.20275846123695374,,
0,1329,0.19967572391033173,,
0,1339,0.22737765312194824,,
0,1349,0.3047972619533539,,
0,1359,0.3480970859527588,,
0,1369,0.2970302402973175,,
0,1379,0.27086079120635986,,
0,1389,0.33677613735198975,,
0,1399,0.5368942022323608,,
0,1409,0.6243601441383362,,
0,1419,0.39904481172561646,,
0,1429,0.21620331704616547,,
0,1439,0.49451959133148193,,
0,1449,0.21739523112773895,,
0,1459,0.24819840490818024,,
0,1469,0.21908126771450043,,
0,1479,0.15743626654148102,,
0,1489,0.17480555176734924,,
0,1499,0.1502351313829422,,
0,1509,0.29068487882614136,,
0,1519,0.29472705721855164,,
0,1529,0.23513290286064148,,
0,1539,0.355057954788208,,
0,1549,0.32311612367630005,,
0,1559,0.1684865802526474,,
0,1569,0.2692749500274658,,
0,1579,0.21367605030536652,,
0,1589,0.2516709268093109,,
0,1599,0.19367632269859314,,
0,1609,0.25121939182281494,,
0,1619,0.23903478682041168,,
0,1629,0.2440904974937439,,
0,1639,0.24076375365257263,,
0,1649,0.6302894949913025,,
0,1659,0.25957489013671875,,
0,1669,0.11934472620487213,,
0,1679,0.43660348653793335,,
0,1689,0.2845759093761444,,
0,1699,0.2664550542831421,,
0,1709,0.25875207781791687,,
0,1719,0.7757459282875061,,
0,1729,0.5575413703918457,,
0,1739,0.18612822890281677,,
0,1749,0.1542891412973404,,
0,1759,0.2968325614929199,,
0,1769,0.25395649671554565,,
0,1779,0.3636968731880188,,
0,1789,0.17057602107524872,,
0,1799,0.26063406467437744,,
0,1809,0.28263765573501587,,
0,1819,0.4377259910106659,,
0,1829,0.25476953387260437,,
0,1839,0.2157604694366455,,
0,1849,0.38758620619773865,,
0,1859,0.20608997344970703,,
0,1869,0.21465836465358734,,
0,1879,0.5828890204429626,,
0,1889,0.17724744975566864,,
0,1890,,0.6374942064285278,1.3142493963241577
1,1899,0.20627835392951965,,
1,1909,0.3122767508029938,,
1,1919,0.18707798421382904,,
1,1929,0.12466184049844742,,
1,1939,0.485879510641098,,
1,1949,0.21670971810817719,,
1,1959,0.23234005272388458,,
1,1969,0.15408733487129211,,
1,1979,0.28449884057044983,,
1,1989,0.2612575590610504,,
1,1999,0.22654813528060913,,
1,2009,0.5464951395988464,,
1,2019,0.6905006766319275,,
1,2029,0.16635620594024658,,
1,2039,0.14048901200294495,,
1,2049,0.17704954743385315,,
1,2059,0.2673361301422119,,
1,2069,0.15663953125476837,,
1,2079,0.17132072150707245,,
1,2089,0.0930016040802002,,
1,2099,0.4058147668838501,,
1,2109,0.2919493019580841,,
1,2119,0.15130674839019775,,
1,2129,0.2349814623594284,,
1,2139,0.2417374551296234,,
1,2149,0.39326801896095276,,
1,2159,0.26002025604248047,,
1,2169,0.34445855021476746,,
1,2179,0.275235116481781,,
1,2189,0.1872633993625641,,
1,2199,0.3114718794822693,,
1,2209,0.20738831162452698,,
1,2219,0.24247883260250092,,
1,2229,0.3867731988430023,,
1,2239,0.24321970343589783,,
1,2249,0.21593372523784637,,
1,2259,0.19466058909893036,,
1,2269,0.484659343957901,,
1,2279,0.3405607342720032,,
1,2289,0.49341049790382385,,
1,2299,0.20062123239040375,,
1,2309,0.15451647341251373,,
1,2319,0.24623657763004303,,
1,2329,0.23246251046657562,,
1,2339,0.26587405800819397,,
1,2349,0.15374670922756195,,
1,2359,0.5582826733589172,,
1,2369,0.13152818381786346,,
1,2379,0.3983910083770752,,
1,2389,0.23836717009544373,,
1,2399,0.2951622009277344,,
1,2409,0.26171597838401794,,
1,2419,0.2843685746192932,,
1,2429,0.17372189462184906,,
1,2439,0.46600109338760376,,
1,2449,0.2772359251976013,,
1,2459,0.2132008820772171,,
1,2469,0.32336586713790894,,
1,2479,0.07861077785491943,,
1,2489,0.29133573174476624,,
1,2499,0.24120883643627167,,
1,2509,0.261307030916214,,
1,2519,0.07660316675901413,,
1,2529,0.3281465172767639,,
1,2539,0.3282971680164337,,
1,2549,0.5473483800888062,,
1,2559,0.8884280920028687,,
1,2569,0.22618810832500458,,
1,2579,0.3952554762363434,,
1,2589,0.2013702690601349,,
1,2599,0.20244881510734558,,
1,2609,0.2792896628379822,,
1,2619,0.3697599470615387,,
1,2629,0.4607200026512146,,
1,2639,0.32854369282722473,,
1,2649,0.21334092319011688,,
1,2659,0.8008702397346497,,
1,2669,0.2301604300737381,,
1,2679,0.3151140511035919,,
1,2689,0.12735572457313538,,
1,2699,0.13633915781974792,,
1,2709,0.21782417595386505,,
1,2719,0.28780320286750793,,
1,2729,0.15917912125587463,,
1,2739,0.2028738111257553,,
1,2749,0.11785335093736649,,
1,2759,0.19053290784358978,,
1,2769,0.337257444858551,,
1,2779,0.18038198351860046,,
1,2789,0.20445825159549713,,
1,2799,0.2822681963443756,,
1,2809,0.19323338568210602,,
1,2819,0.5172848105430603,,
1,2829,0.32553887367248535,,
1,2839,0.17220242321491241,,
1,2849,0.1395331770181656,,
1,2859,0.3251681327819824,,
1,2869,0.6360783576965332,,
1,2879,0.11799690872430801,,
1,2889,0.115615613758564,,
1,2899,0.23060113191604614,,
1,2909,0.2584371864795685,,
1,2919,0.19499512016773224,,
1,2929,0.22646163403987885,,
1,2939,0.2497485727071762,,
1,2949,0.16063393652439117,,
1,2959,0.34930768609046936,,
1,2969,0.3554501235485077,,
1,2979,0.1397009938955307,,
1,2989,0.07915088534355164,,
1,2999,0.07065147906541824,,
1,3009,0.21871252357959747,,
1,3019,0.2022666037082672,,
1,3029,0.4294477105140686,,
1,3039,0.4096482992172241,,
1,3049,0.4107017517089844,,
1,3059,0.266635924577713,,
1,3069,0.32045772671699524,,
1,3079,0.20211194455623627,,
1,3089,0.17095015943050385,,
1,3099,0.19039884209632874,,
1,3109,0.30328258872032166,,
1,3119,0.2689734101295471,,
1,3129,0.30860504508018494,,
1,3139,0.30078449845314026,,
1,3149,0.11526466906070709,,
1,3159,0.153153195977211,,
1,3169,0.054009366780519485,,
1,3179,0.2282177358865738,,
1,3189,0.14691998064517975,,
1,3199,0.27798986434936523,,
1,3209,0.4452913999557495,,
1,3219,0.10393033176660538,,
1,3229,0.37055307626724243,,
1,3239,0.4790424704551697,,
1,3249,0.2658880949020386,,
1,3259,0.3296249508857727,,
1,3269,0.18820053339004517,,
1,3279,0.49909839034080505,,
1,3289,0.433536171913147,,
1,3299,0.3736251890659332,,
1,3309,0.12709979712963104,,
1,3319,0.20729178190231323,,
1,3329,0.12032350897789001,,
1,3339,0.12774541974067688,,
1,3349,0.25933602452278137,,
1,3359,0.22681693732738495,,
1,3369,0.23360274732112885,,
1,3379,0.5547547936439514,,
1,3389,0.23109742999076843,,
1,3399,0.13516895473003387,,
1,3409,0.1658845841884613,,
1,3419,0.17944444715976715,,
1,3429,0.2801797688007355,,
1,3439,0.12186556309461594,,
1,3449,0.22484365105628967,,
1,3459,0.08142653852701187,,
1,3469,0.31270286440849304,,
1,3479,0.32869797945022583,,
1,3489,0.12087570875883102,,
1,3499,0.11878102272748947,,
1,3509,0.209568589925766,,
1,3519,0.126822829246521,,
1,3529,0.16110163927078247,,
1,3539,0.32222816348075867,,
1,3549,0.18683630228042603,,
1,3559,0.15076883137226105,,
1,3569,0.12793950736522675,,
1,3579,0.15869568288326263,,
1,3589,0.1509362757205963,,
1,3599,0.11441372334957123,,
1,3609,0.126283660531044,,
1,3619,0.13708725571632385,,
1,3629,0.16345909237861633,,
1,3639,0.17921078205108643,,
1,3649,0.4249565601348877,,
1,3659,0.337073415517807,,
1,3669,0.2250463217496872,,
1,3679,0.22407564520835876,,
